_input_part_number,_status,_error,KeyValuePairs
964-0452-001,ok_ata,,"Part No.: 964-0452-001 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 737-800, 737-300QC, 737-400SF, 737-700, 737-300, 737-600, 757-300, 737-900, 737-300F, BBJ 737-700, 737-300SF, 757-200PF, 737-500, 757-200EM, 757-200, 737-400, 757-200PC, 757-200PCF | Description: TRANSCEIVER-HF | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b757/aircraft-systems-23/964-0452-001/
---
Part No.: 964-0452-001 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 737-800, 737-300QC, 737-400SF, 737-700, 737-300, 737-600, 757-300, 737-900, 737-300F, BBJ 737-700, 737-300SF, 757-200PF, 737-500, 757-200EM, 757-200, 737-400, 757-200PC, 757-200PCF | Description: TRANSCEIVER-HF | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737-classic/aircraft-systems-23/964-0452-001/
---
Part No.: 964-0452-001 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 737-800, 737-300QC, 737-400SF, 737-700, 737-300, 737-600, 757-300, 737-900, 737-300F, BBJ 737-700, 737-300SF, 757-200PF, 737-500, 757-200EM, 757-200, 737-400, 757-200PC, 757-200PCF | Description: TRANSCEIVER-HF | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737ng/aircraft-systems-23/964-0452-001/
---
Part No.: 964-0452-001 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 737-500, 737-800, 737-400SF, 737-700, 737-300, C-32, BBJ 737-700, 737-300SF, 757-300, 737-300F, 737-600, 737-900, 757-200PF, 737-300QC, 757-200EM, 737-400, 757-200PC, 757-200, 757-200PCF | Description: TRANSCEIVER-HF | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/airbus-a320/aircraft-systems-23/964-0452-001/"
338-109-351-0,ok_ata,,"Part No.: 338-109-351-0 | ATA Groups: POWER PLANT | Boeing Applicability: 737-600, 737-700C, 737-900, BBJ 737-700, 737-800, 737-900ER, 737-700, BBJ 737-800 | Description: NOZZLE SEG | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737ng/power-plant-72/338-109-351-0/"
642-2300-11,ok_ata,,Part No.: 642-2300-11 | ATA Groups: POWER PLANT | Boeing Applicability: N/A | Description: AFT ENGINE MOUNT ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/airbus-a320/power-plant-71/642-2300-11/
977C0000-05,no_table_ata_or_component,,
964A0000-05,no_table_ata_or_component,,
1152780-1,ok_ata,,"Part No.: 1152780-1 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: BBJ 737-700, 747-400ERF, 737-800, 787-9, 767-300ER, 737-600, 737-700, 777-300, 777-200ER, 777-200, 737-700C, 747-400F, 737-900ER, 747-400, C-40C, 777-300ER, 787-8, 777-200F, 737-900, 737 AEW&C, 787-10, 777-200LR, BBJ 737-800, C-40B, 747-400PC, 717-200 | Description: MODULE ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-23/1152780-1/
---
Part No.: 1152780-1 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 717-200, 777-200LR, 787-9, 737-800, 767-300ER, 737-600, 777-200ER, 737-700, 777-300, 737-700C, 777-200, 747-400F, 737-900ER, 747-400, 777-200F, 787-8, 777-300ER, 747-400ERF, 737-900, 747-400PC, 787-10, BBJ 737-800, BBJ 737-700 | Description: MODULE ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b747-400/aircraft-systems-25/1152780-1/
---
Part No.: 1152780-1 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 717-200, 777-200LR, 787-9, 737-800, 767-300ER, 737-600, 777-200ER, 737-700, 777-300, 737-700C, 777-200, 747-400F, 737-900ER, 747-400, 777-200F, 787-8, 777-300ER, 747-400ERF, 737-900, 747-400PC, 787-10, BBJ 737-800, BBJ 737-700 | Description: MODULE ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b747-400/aircraft-systems-23/1152780-1/
---
Part No.: 1152780-1 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: BBJ 737-700, 747-400ERF, 737-800, 787-9, 767-300ER, 737-600, 737-700, 777-300, 777-200ER, 777-200, 737-700C, 747-400F, 737-900ER, 747-400, C-40C, 777-300ER, 787-8, 777-200F, 737-900, 737 AEW&C, 787-10, 777-200LR, BBJ 737-800, C-40B, 747-400PC, 717-200 | Description: MODULE ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-25/1152780-1/
---
Part No.: 1152780-1 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 717-200, 777-200LR, 787-9, 737-800, 767-300ER, 737-600, 777-200ER, 737-700, 777-300, 737-700C, 777-200, 747-400F, 737-900ER, 747-400, 777-200F, 787-8, 777-300ER, 747-400ERF, 737-900, 747-400PC, 787-10, BBJ 737-800, BBJ 737-700 | Description: MODULE ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737ng/aircraft-systems-25/1152780-1/
---
Part No.: 1152780-1 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 717-200, 777-200LR, 787-9, 737-800, 767-300ER, 737-600, 777-200ER, 737-700, 777-300, 737-700C, 777-200, 747-400F, 737-900ER, 747-400, 777-200F, 787-8, 777-300ER, 747-400ERF, 737-900, 747-400PC, 787-10, BBJ 737-800, BBJ 737-700 | Description: MODULE ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737ng/aircraft-systems-23/1152780-1/"
DOOR CUTOUT R2,no_table_ata_or_component,,
7010102H03,no_table_ata_or_component,,
BFS24,ok_ata,,"Part No.: BFS24 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 777-200F, BBJ 737-700, 737 MAX 8, 737 MAX 9, 777-200, 777-200ER, BBJ 737-800, 737-900ER, 777-300, 777-200LR, 737-700C, 777-300ER, 737 MAX 7, 767-400ER, 737-800, 737-700, 737-600, 737-900 | Description: BATTERY AND CHARGER SYSTEM | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737ng/aircraft-systems-28/bfs24/
---
Part No.: BFS24 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 777-200F, BBJ 737-700, 737 MAX 8, 737 MAX 9, 777-200, 777-200ER, BBJ 737-800, 737-900ER, 777-300, 777-200LR, 737-700C, 777-300ER, 737 MAX 7, 767-400ER, 737-800, 737-700, 737-600, 737-900 | Description: BATTERY AND CHARGER SYSTEM | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737ng/aircraft-systems-24/bfs24/
---
Part No.: BFS24 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 737-900, 737-600, 737 MAX 8, 737 MAX 9, 777-200ER, 777-200, BBJ 737-800, 737 AEW&C, 737-900ER, 777-300, 737-700C, 777-200LR, 777-300ER, KC-46A, 737-700, C-40B, 767-400ER, 737 MAX 7, P-8, 737-800, BBJ 737-700, C-40C, 777-200F | Description: BATTERY AND CHARGER SYSTEM | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-28/bfs24/
---
Part No.: BFS24 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 737-900, 737-600, 737 MAX 8, 737 MAX 9, 777-200ER, 777-200, BBJ 737-800, 737 AEW&C, 737-900ER, 777-300, 737-700C, 777-200LR, 777-300ER, KC-46A, 737-700, C-40B, 767-400ER, 737 MAX 7, P-8, 737-800, BBJ 737-700, C-40C, 777-200F | Description: BATTERY AND CHARGER SYSTEM | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-24/bfs24/"
100-602199-002,ok_ata,,"Part No.: 100-602199-002 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 767-300BCF, 767-400ER, 747-400ERF, 767-200EREM, 747-400, 777-300ER, 777-300, 777-200ER, 757-200, 767-300EREM, 767-200ERT, 767-300, 777-200LR, 747-400F, 767-200ER, 767-200EM, 767-300F, 777-200 | Description: UNIT | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b747-400/aircraft-systems-23/100-602199-002/
---
Part No.: 100-602199-002 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 767-200EREM, 767-300BCF, 747-400ERF, 767-400ER, 747-400, 777-300ER, 757-200, 777-200ER, 777-300, 767-200ERT, 767-300EREM, 767-300, 777-200LR, 747-400F, 767-200EM, 767-200ER, 767-300F, 777-200 | Description: UNIT | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-23/100-602199-002/
---
Part No.: 100-602199-002 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 767-300BCF, 767-400ER, 747-400ERF, 767-200EREM, 747-400, 777-300ER, 777-300, 777-200ER, 757-200, 767-300EREM, 767-200ERT, 767-300, 777-200LR, 747-400F, 767-200ER, 767-200EM, 767-300F, 777-200 | Description: UNIT | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b757/aircraft-systems-23/100-602199-002/"
5849539-2,ok_ata,,"Part No.: 5849539-2 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 777-200F, 777-300, 737-500, 747-400PC, 767-300, 777-200, 737-600, 737 MAX 7, 737-700C, 747-400, 737-900, 767-300EREM, 737-700, 737 MAX 8, 757-200, 757-300EM, 757-300, 767-200ER, BBJ 737-800, 767-400ER, 737 MAX 9, 737-900ER, 737-300, 737-800, 777-300ER, 747-8F, 767-300F, 757-200EM, BBJ 737-700, 737-400, 747-8, 767-300ER, 777-200ER, 767-200EREM, 777-200LR, 767-300BCF | Description: SWITCH | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b747-400/aircraft-systems-47/5849539-2/
---
Part No.: 5849539-2 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 767-300BCF, 747-8, 737-500, 777-200, C-40C, 777-200F, 767-300, 747-400, 737 MAX 7, P-8, 737-700C, 737-600, 737-900, 737 MAX 8, 767-300EREM, 737-700, 757-200, 757-300, BBJ 737-800, 737 MAX 9, 767-400ER, 757-300EM, 767-200ER, 737 AEW&C, KC-46A, 737-900ER, C-40B, 777-300ER, 737-300, 737-800, 747-8F, 767-300F, 757-200EM, BBJ 737-700, 737-400, 777-300, 767-300ER, 767-200EREM, 777-200ER, 777-200LR, 747-400PC | Description: SWITCH | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-47/5849539-2/
---
Part No.: 5849539-2 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 777-200F, 777-300, 737-500, 747-400PC, 767-300, 777-200, 737-600, 737 MAX 7, 737-700C, 747-400, 737-900, 767-300EREM, 737-700, 737 MAX 8, 757-200, 757-300EM, 757-300, 767-200ER, BBJ 737-800, 767-400ER, 737 MAX 9, 737-900ER, 737-300, 737-800, 777-300ER, 747-8F, 767-300F, 757-200EM, BBJ 737-700, 737-400, 747-8, 767-300ER, 777-200ER, 767-200EREM, 777-200LR, 767-300BCF | Description: SWITCH | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b747-8/aircraft-systems-47/5849539-2/
---
Part No.: 5849539-2 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 777-200F, 777-300, 737-500, 747-400PC, 767-300, 777-200, 737-600, 737 MAX 7, 737-700C, 747-400, 737-900, 767-300EREM, 737-700, 737 MAX 8, 757-200, 757-300EM, 757-300, 767-200ER, BBJ 737-800, 767-400ER, 737 MAX 9, 737-900ER, 737-300, 737-800, 777-300ER, 747-8F, 767-300F, 757-200EM, BBJ 737-700, 737-400, 747-8, 767-300ER, 777-200ER, 767-200EREM, 777-200LR, 767-300BCF | Description: SWITCH | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737-classic/aircraft-systems-47/5849539-2/
---
Part No.: 5849539-2 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 777-200F, 777-300, 737-500, 747-400PC, 767-300, 777-200, 737-600, 737 MAX 7, 737-700C, 747-400, 737-900, 767-300EREM, 737-700, 737 MAX 8, 757-200, 757-300EM, 757-300, 767-200ER, BBJ 737-800, 767-400ER, 737 MAX 9, 737-900ER, 737-300, 737-800, 777-300ER, 747-8F, 767-300F, 757-200EM, BBJ 737-700, 737-400, 747-8, 767-300ER, 777-200ER, 767-200EREM, 777-200LR, 767-300BCF | Description: SWITCH | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b757/aircraft-systems-47/5849539-2/
---
Part No.: 5849539-2 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 777-200F, 777-300, 737-500, 747-400PC, 767-300, 777-200, 737-600, 737 MAX 7, 737-700C, 747-400, 737-900, 767-300EREM, 737-700, 737 MAX 8, 757-200, 757-300EM, 757-300, 767-200ER, BBJ 737-800, 767-400ER, 737 MAX 9, 737-900ER, 737-300, 737-800, 777-300ER, 747-8F, 767-300F, 757-200EM, BBJ 737-700, 737-400, 747-8, 767-300ER, 777-200ER, 767-200EREM, 777-200LR, 767-300BCF | Description: SWITCH | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737ng/aircraft-systems-47/5849539-2/"
C16221WB01,ok_ata,,Part No.: C16221WB01 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: N/A | Description: INDICATOR-ISIS | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/airbus-a320/aircraft-systems-34/c16221wb01/
3282970-5,no_table_ata_or_component,,
2758,ok_ata,,Part No.: 2758 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: N/A | Description: BATTERY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/airbus-a320/aircraft-systems-24/2758/
864Z2200-6,no_table_ata_or_component,,
3906130402,ok_ata,,Part No.: 3906130402 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: N/A | Description: DU-DISPLAY UNIT | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/airbus-a320/aircraft-systems-31/3906130402/
L4 DOOR CUTOUT,no_table_ata_or_component,,
B372BAM0509,ok_ata,,Part No.: B372BAM0509 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: N/A | Description: SEC-SPOILER ELEVATOR COMPUTER | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/airbus-a320/aircraft-systems-27/b372bam0509/
K919P11,ok_ata,,"Part No.: K919P11 | ATA Groups: POWER PLANT | Boeing Applicability: 767-300BCF, 767-200EREM, 767-300, 767-400ER, 767-300ER, 767-200ERT, 747-400, 747-400PC, 767-300F, 747-400ERF, 747-400F, 767-200SF, 767-300EREM, 767-200ERSF, 767-200ER | Description: BLADE | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b747-400/power-plant-72/k919p11/"
8910-620,ok_ata,,"Part No.: 8910-620 | ATA Groups: POWER PLANT | Boeing Applicability: N/A | Description: VALVE, AIR MODULATING | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/airbus-a320/power-plant-79/8910-620/"
39-353,ok_ata,,"Part No.: 39-353 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 737-900, 737 MAX 9, 737-300QC, 737 MAX 8, 737-400, 737 MAX 7, 737-300, BBJ 737-800, 737-300SF, 737-300F, 737-400SF, 737-600, 737-500, 737-800, 737-900ER, 737-700C, BBJ 737-700, 737-700 | Description: VALVE ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737-classic/aircraft-systems-32/39-353/
---
Part No.: 39-353 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 737-900, 737 MAX 9, 737-300QC, 737 MAX 8, 737-400, 737 MAX 7, 737-300, BBJ 737-800, 737-300SF, 737-300F, 737-400SF, 737-600, 737-500, 737-800, 737-900ER, 737-700C, BBJ 737-700, 737-700 | Description: VALVE ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737-classic/aircraft-systems-29/39-353/"
2050108-103,ok_ata,,"Part No.: 2050108-103 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 767-400ER, 747-8F, 777-200, 767-200EREM, 777-200ER, 747-400, 767-300F, 767-300BCF, 757-300, 767-200ER, 747-400PC, 757-200, 747-8, 777-200F, 767-300, 777-300, 757-200EM, 777-300ER, 767-300EREM, 757-300EM, 777-200LR, 767-300ER | Description: FILTER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b747-400/aircraft-systems-47/2050108-103/
---
Part No.: 2050108-103 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 767-300ER, 747-8F, 767-400ER, 767-200EREM, 777-200ER, 747-400, 767-300F, 757-200, 767-300BCF, 747-400PC, 767-200ER, 757-300, 777-200F, 747-8, 767-300EREM, 757-200EM, 767-300, 777-300ER, 777-300, P-8, 757-300EM, 777-200LR, 777-200 | Description: FILTER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b777/aircraft-systems-47/2050108-103/
---
Part No.: 2050108-103 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 767-400ER, 747-8F, 777-200, 767-200EREM, 777-200ER, 747-400, 767-300F, 767-300BCF, 757-300, 767-200ER, 747-400PC, 757-200, 747-8, 777-200F, 767-300, 777-300, 757-200EM, 777-300ER, 767-300EREM, 757-300EM, 777-200LR, 767-300ER | Description: FILTER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b757/aircraft-systems-47/2050108-103/
---
Part No.: 2050108-103 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: 767-400ER, 747-8F, 777-200, 767-200EREM, 777-200ER, 747-400, 767-300F, 767-300BCF, 757-300, 767-200ER, 747-400PC, 757-200, 747-8, 777-200F, 767-300, 777-300, 757-200EM, 777-300ER, 767-300EREM, 757-300EM, 777-200LR, 767-300ER | Description: FILTER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b747-8/aircraft-systems-47/2050108-103/"
C99140-002,no_table_ata_or_component,,
89794077,ok_ata,,Part No.: 89794077 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: N/A | Description: CYLINDER ASSY-OXYGEN | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/airbus-a320/aircraft-systems-35/89794077/
D97C00-624,ok_component_fallback,,"Part No.: D97C00-624 | Manufacturer: Zodiac In-Lhc | Part Type: Actuator | QTY: Available | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/rfq/zodiac-in-lhc/d97c00-624/
---
Part No.: D97C00-624 | Manufacturer: Zodiak Intertecnique | Part Type: Replaced By D97C00 654 As Per Sb D | QTY: Available | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/rfq/zodiak-intertecnique/d97c00-624/"
8000306Y00,ok_ata,,Part No.: 8000306Y00 | ATA Groups: AIRCRAFT SYSTEMS | Boeing Applicability: N/A | Description: LIGHT-RUNWAY TURNOFF | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/airbus-a320/aircraft-systems-33/8000306y00/
2256M26G03,ok_ata,,"Part No.: 2256M26G03 | ATA Groups: POWER PLANT | Boeing Applicability: BBJ 737-800, 737-900ER, BBJ 737-700, 737-700C, 737-600, 737-900, 737-700, 737-800 | Description: COMBUSTION CHAMBER ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b737ng/power-plant-72/2256m26g03/
---
Part No.: 2256M26G03 | ATA Groups: Power Plant | Boeing Applicability: N/A | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/cfm-international-cfm56/power-plant-72/2256m26g03/"
FW16548,ok_ata,,"Part No.: FW16548 | ATA Groups: POWER PLANT | Boeing Applicability: 757-200EM, 757-200, 757-200PCF, 757-200PC, 757-300, 757-200PF | Description: PANEL ASSY | Type: ATA Chapters | RFQ: RFQ | Part No. URL: https://www.aviationsourcingsolutions.com/parts-by-ipc/ata-chapters/rfq/boeing-b757/power-plant-72/fw16548/"
